movie_id,title,crew_name,job,department
286565,Paper Towns,Son Lux,Original Music Composer,Sound
26710,My Baby's Daddy,Cheryl Dunye,Director,Directing
129670,Nebraska,Albert Berger,Producer,Production
129670,Nebraska,Ron Yerxa,Producer,Production
129670,Nebraska,Alexander Payne,Director,Directing
129670,Nebraska,Mark Orton,Original Music Composer,Sound
129670,Nebraska,George Parra,Executive Producer,Production
129670,Nebraska,Doug Mankoff,Executive Producer,Production
129670,Nebraska,Julie M. Thompson,Executive Producer,Production
129670,Nebraska,Neil Tabatznik,Executive Producer,Production
129670,Nebraska,Bob Nelson,Writer,Writing
9059,Tales from the Crypt: Demon Knight,Robert Zemeckis,Executive Producer,Production
9059,Tales from the Crypt: Demon Knight,David Giler,Executive Producer,Production
9059,Tales from the Crypt: Demon Knight,Joel Silver,Executive Producer,Production
9059,Tales from the Crypt: Demon Knight,Walter Hill,Executive Producer,Production
9059,Tales from the Crypt: Demon Knight,Ed Shearmur,Original Music Composer,Sound
9059,Tales from the Crypt: Demon Knight,Richard Donner,Executive Producer,Production
9059,Tales from the Crypt: Demon Knight,Gilbert Adler,Producer,Production
9059,Tales from the Crypt: Demon Knight,Ernest R. Dickerson,Director,Directing
9059,Tales from the Crypt: Demon Knight,Richard Edlund,Producer,Production
9059,Tales from the Crypt: Demon Knight,Mark Bishop,Writer,Writing
9059,Tales from the Crypt: Demon Knight,Ethan Reiff,Writer,Writing
9059,Tales from the Crypt: Demon Knight,Cyrus Voris,Writer,Writing
9059,Tales from the Crypt: Demon Knight,A L Katz,Producer,Production
34549,Max Keeble's Big Move,Tim Hill,Director,Directing
34549,Max Keeble's Big Move,Jonathan Bernstein,Screenplay,Writing
34549,Max Keeble's Big Move,Mark Blackwell,Screenplay,Writing
34549,Max Keeble's Big Move,James Greer,Screenplay,Writing
57157,Young Adult,John Malkovich,Executive Producer,Production
57157,Young Adult,Nathan Kahane,Executive Producer,Production
57157,Young Adult,Rolfe Kent,Original Music Composer,Sound
57157,Young Adult,Jason Reitman,Director,Directing
57157,Young Adult,Jason Reitman,Producer,Production
57157,Young Adult,Diablo Cody,Screenplay,Writing
57157,Young Adult,Diablo Cody,Producer,Production
57157,Young Adult,Lianne Halfon,Producer,Production
57157,Young Adult,Mason Novick,Producer,Production
57157,Young Adult,Mateo Messina,Original Music Composer,Sound
57157,Young Adult,Russell Smith,Producer,Production
57157,Young Adult,Steven M. Rales,Executive Producer,Production
57157,Young Adult,Helen Estabrook,Executive Producer,Production
1948,Crank,Tom Rosenberg,Producer,Production
1948,Crank,Gary Lucchesi,Producer,Production
1948,Crank,Skip Williamson,Producer,Production
1948,Crank,Peter Block,Executive Producer,Production
1948,Crank,Brian Taylor,Screenplay,Writing
1948,Crank,Brian Taylor,Director,Directing
1948,Crank,Mark Neveldine,Screenplay,Writing
1948,Crank,Mark Neveldine,Director,Directing
1948,Crank,Michael Paseornek,Executive Producer,Production
1948,Crank,Eric Reid,Executive Producer,Production
1948,Crank,Michael Davis,Producer,Production
1948,Crank,David Rubin,Executive Producer,Production
28353,Def Jam's How to Be a Player,Mark Brown,Screenplay,Writing
28353,Def Jam's How to Be a Player,Lionel C. Martin,Director,Directing
46889,Living Out Loud,Danny DeVito,Producer,Production
46889,Living Out Loud,Richard LaGravenese,Director,Directing
46889,Living Out Loud,Richard LaGravenese,Writer,Writing
46889,Living Out Loud,Michael Shamberg,Producer,Production
46889,Living Out Loud,Stacey Sher,Producer,Production
38093,Just Wright,Queen Latifah,Producer,Production
38093,Just Wright,Debra Martin Chase,Producer,Production
38093,Just Wright,Sanaa Hamri,Director,Directing
38093,Just Wright,Shakim Compere,Producer,Production
38093,Just Wright,Michael Elliot,Writer,Writing
14976,Rachel Getting Married,Jonathan Demme,Director,Directing
14976,Rachel Getting Married,Jonathan Demme,Producer,Production
14976,Rachel Getting Married,Marc Platt,Producer,Production
14976,Rachel Getting Married,Ilona Herzberg,Executive Producer,Production
14976,Rachel Getting Married,Carol Cuddy,Executive Producer,Production
14976,Rachel Getting Married,H.H. Cooper,Producer,Production
14976,Rachel Getting Married,Jenny Lumet,Writer,Writing
14976,Rachel Getting Married,Zafer Tawil,Original Music Composer,Sound
14976,Rachel Getting Married,Donald Harrison Jr.,Original Music Composer,Sound
14976,Rachel Getting Married,Neda Armian,Producer,Production
14976,Rachel Getting Married,Innbo Shim,Producer,Production
14976,Rachel Getting Married,Alyssa St. Vincent,Producer,Production
14976,Rachel Getting Married,Emily Woodburne,Producer,Production
14976,Rachel Getting Married,Elizabeth Hayes,Producer,Production
11027,The Postman Always Rings Twice,David Mamet,Screenplay,Writing
11027,The Postman Always Rings Twice,Charles Mulvehill,Producer,Production
11027,The Postman Always Rings Twice,Michael Small,Original Music Composer,Sound
11027,The Postman Always Rings Twice,Bob Rafelson,Director,Directing
11027,The Postman Always Rings Twice,Bob Rafelson,Producer,Production
11027,The Postman Always Rings Twice,Andrew Braunsberg,Executive Producer,Production
3635,Girl with a Pearl Earring,Alexandre Desplat,Original Music Composer,Sound
3635,Girl with a Pearl Earring,Peter Webber,Director,Directing
3635,Girl with a Pearl Earring,Anand Tucker,Producer,Production
3635,Girl with a Pearl Earring,Olivia Hetreed,Screenplay,Writing
3635,Girl with a Pearl Earring,Andy Paterson,Producer,Production
387,Das Boot,Wolfgang Petersen,Director,Directing
387,Das Boot,Wolfgang Petersen,Screenplay,Writing
387,Das Boot,Günter Rohrbach,Producer,Production
387,Das Boot,Michael Bittins,Producer,Production
387,Das Boot,Klaus Doldinger,Original Music Composer,Sound
387,Das Boot,Dean Riesner,Screenplay,Writing
387,Das Boot,Edward R. Pressman,Executive Producer,Production
387,Das Boot,John W. Hyde,Executive Producer,Production
387,Das Boot,Mark Damon Johnson,Executive Producer,Production
387,Das Boot,Ortwin Freyermuth,Producer,Production
6020,Sorority Boys,Mark Mothersbaugh,Original Music Composer,Sound
6020,Sorority Boys,Larry Brezner,Producer,Production
6020,Sorority Boys,Wallace Wolodarsky,Director,Directing
6020,Sorority Boys,Joe Jarvis,Screenplay,Writing
6020,Sorority Boys,Greg Coolidge,Screenplay,Writing
6020,Sorority Boys,Walter Hamada,Producer,Production
122906,About Time,Nicky Kentish Barnes,Producer,Production
122906,About Time,Tim Bevan,Producer,Production
122906,About Time,Eric Fellner,Producer,Production
122906,About Time,Richard Curtis,Director,Directing
122906,About Time,Richard Curtis,Writer,Writing
122906,About Time,Nick Laird-Clowes,Original Music Composer,Sound
9550,House of Flying Daggers,Zhang Yimou,Producer,Production
9550,House of Flying Daggers,Zhang Yimou,Director,Directing
9550,House of Flying Daggers,William Kong,Producer,Production
9550,House of Flying Daggers,Zhang Weiping,Executive Producer,Production
9550,House of Flying Daggers,Shigeru Umebayashi,Original Music Composer,Sound
60599,Arbitrage,Robert Salerno,Producer,Production
60599,Arbitrage,Laura Bickford,Producer,Production
60599,Arbitrage,Kevin Turen,Producer,Production
60599,Arbitrage,Nicholas Jarecki,Director,Directing
60599,Arbitrage,Nicholas Jarecki,Writer,Writing
60599,Arbitrage,Justin Nappi,Producer,Production
60599,Arbitrage,Lisa Wilson,Executive Producer,Production
227719,Project Almanac,Michael Bay,Producer,Production
227719,Project Almanac,Andrew Form,Producer,Production
227719,Project Almanac,Bradley Fuller,Producer,Production
227719,Project Almanac,Dean Israelite,Director,Directing
227719,Project Almanac,Jason Pagan,Writer,Writing
227719,Project Almanac,Andrew Stark,Writer,Writing
14299,Cadillac Records,Beyoncé Knowles,Executive Producer,Production
14299,Cadillac Records,Darnell Martin,Director,Directing
14299,Cadillac Records,Darnell Martin,Writer,Writing
14299,Cadillac Records,Sofia Sondervan,Producer,Production
14299,Cadillac Records,Andrew Lack,Producer,Production
19419,Screwed,Scott Alexander,Director,Directing
19419,Screwed,Scott Alexander,Writer,Writing
19419,Screwed,Larry Karaszewski,Director,Directing
19419,Screwed,Larry Karaszewski,Writer,Writing
19419,Screwed,Michel Colombier,Original Music Composer,Sound
12088,Fortress,John Davis,Producer,Production
12088,Fortress,Stuart Gordon,Director,Directing
12088,Fortress,Graham Burke,Executive Producer,Production
12088,Fortress,John Flock,Producer,Production
12088,Fortress,Troy Neighbors,Screenplay,Writing
12088,Fortress,Steven Feinberg,Screenplay,Writing
12088,Fortress,David Venable,Screenplay,Writing
12088,Fortress,Terry Curtis Fox,Screenplay,Writing
12088,Fortress,Greg Coote,Executive Producer,Production
12088,Fortress,Terence Ryan,Executive Producer,Production
14799,For Your Consideration,Christopher Guest,Director,Directing
14799,For Your Consideration,Christopher Guest,Writer,Writing
14799,For Your Consideration,Eugene Levy,Writer,Writing
9466,Celebrity,Woody Allen,Director,Directing
9466,Celebrity,Woody Allen,Screenplay,Writing
9466,Celebrity,Jean Doumanian,Producer,Production
7510,Running with Scissors,Brad Pitt,Producer,Production
7510,Running with Scissors,Brad Grey,Producer,Production
7510,Running with Scissors,Steve Samuels,Executive Producer,Production
7510,Running with Scissors,James S. Levine,Original Music Composer,Sound
7510,Running with Scissors,Ryan Murphy,Director,Directing
7510,Running with Scissors,Ryan Murphy,Producer,Production
7510,Running with Scissors,Ryan Murphy,Screenplay,Writing
7510,Running with Scissors,Augusten Burroughs,Producer,Production
7510,Running with Scissors,Bonnie Weis,Producer,Production
31246,From Justin to Kelly,Robert Engelman,Producer,Production
31246,From Justin to Kelly,Kim Fuller,Writer,Writing
31246,From Justin to Kelly,Robert Iscove,Director,Directing
31246,From Justin to Kelly,Simon Fuller,Executive Producer,Production
31246,From Justin to Kelly,Gayla Aspinall,Executive Producer,Production
31246,From Justin to Kelly,John Steven Agoglia,Producer,Production
61752,Girl 6,Spike Lee,Director,Directing
61752,Girl 6,Suzan-Lori Parks,Writer,Writing
10944,In the Cut,Laurie Parker,Producer,Production
10944,In the Cut,Nicole Kidman,Producer,Production
10944,In the Cut,François Ivernel,Executive Producer,Production
10944,In the Cut,Jane Campion,Screenplay,Writing
10944,In the Cut,Jane Campion,Director,Directing
10944,In the Cut,Hilmar Örn Hilmarsson,Original Music Composer,Sound
10944,In the Cut,Susanna Moore,Screenplay,Writing
10944,In the Cut,Stavros Kazantzidis,Screenplay,Writing
10944,In the Cut,Effie Brown,Executive Producer,Production
10362,Two Lovers,Donna Gigliotti,Producer,Production
10362,Two Lovers,James Gray,Screenplay,Writing
10362,Two Lovers,James Gray,Director,Directing
10362,Two Lovers,James Gray,Producer,Production
10362,Two Lovers,Marc Butan,Executive Producer,Production
10362,Two Lovers,Mark Cuban,Executive Producer,Production
10362,Two Lovers,Todd Wagner,Executive Producer,Production
10362,Two Lovers,Anthony Katagas,Producer,Production
10362,Two Lovers,Agnès Mentre,Executive Producer,Production
10362,Two Lovers,Ric Menello,Writer,Writing
14778,Last Orders,Fred Schepisi,Director,Directing
1255,The Host,Bong Joon-ho,Director,Directing
1255,The Host,Bong Joon-ho,Screenplay,Writing
1255,The Host,Chul-hyun Baek,Screenplay,Writing
1255,The Host,Choi Yong-bae,Producer,Production
1255,The Host,Byungwoo Lee,Original Music Composer,Sound
1255,The Host,Junyoung Jang,Producer,Production
45226,The Pursuit of D.B. Cooper,Roger Spottiswoode,Director,Directing
45226,The Pursuit of D.B. Cooper,Michael Taylor,Producer,Production
45226,The Pursuit of D.B. Cooper,Jeffrey Alan Fiskin,Screenplay,Writing
45226,The Pursuit of D.B. Cooper,J.D. Reed,Writer,Writing
10212,Ravenous,Adam Fields,Producer,Production
10212,Ravenous,Ted Griffin,Screenplay,Writing
10212,Ravenous,David Heyman,Producer,Production
10212,Ravenous,Antonia Bird,Director,Directing
8669,Charlie Bartlett,Jay Roach,Producer,Production
8669,Charlie Bartlett,Jon Poll,Director,Directing
8669,Charlie Bartlett,David Permut,Producer,Production
8669,Charlie Bartlett,William Horberg,Executive Producer,Production
8669,Charlie Bartlett,Christophe Beck,Original Music Composer,Sound
8669,Charlie Bartlett,Sidney Kimmel,Producer,Production
8669,Charlie Bartlett,Bruce Toll,Executive Producer,Production
8669,Charlie Bartlett,Gustin Nash,Screenplay,Writing
8669,Charlie Bartlett,Trish Hofmann,Executive Producer,Production
8669,Charlie Bartlett,Barron Kidd,Producer,Production
8669,Charlie Bartlett,Jennifer Perini,Executive Producer,Production
179144,The Great Beauty,Paolo Sorrentino,Screenplay,Writing
179144,The Great Beauty,Paolo Sorrentino,Director,Directing
179144,The Great Beauty,Umberto Contarello,Screenplay,Writing
179144,The Great Beauty,Lele Marchitelli,Original Music Composer,Sound
179144,The Great Beauty,Francesca Cima,Producer,Production
179144,The Great Beauty,Nicola Giuliano,Producer,Production
16857,The Dangerous Lives of Altar Boys,Jeff Stockwell,Writer,Writing
16857,The Dangerous Lives of Altar Boys,Peter Care,Director,Directing
16857,The Dangerous Lives of Altar Boys,Michael Petroni,Writer,Writing
86825,Stoker,Ridley Scott,Producer,Production
86825,Stoker,Tony Scott,Producer,Production
86825,Stoker,Wentworth Miller,Writer,Writing
86825,Stoker,Clint Mansell,Original Music Composer,Sound
86825,Stoker,Mark Roybal,Executive Producer,Production
86825,Stoker,Park Chan-wook,Director,Directing
86825,Stoker,Michael Costigan,Producer,Production
86825,Stoker,Steven M. Rales,Executive Producer,Production
844,2046,Zhang Yimou,Producer,Production
844,2046,Wong Kar-wai,Producer,Production
844,2046,Wong Kar-wai,Screenplay,Writing
844,2046,Wong Kar-wai,Director,Directing
844,2046,Shigeru Umebayashi,Original Music Composer,Sound
844,2046,Marc Sillam,Producer,Production
844,2046,Eric Heumann,Producer,Production
844,2046,Amedeo Pagani,Producer,Production
8060,Married Life,Steve Golin,Producer,Production
8060,Married Life,Oren Moverman,Screenplay,Writing
8060,Married Life,Sidney Kimmel,Producer,Production
8060,Married Life,Ira Sachs,Director,Directing
8060,Married Life,Ira Sachs,Producer,Production
8060,Married Life,Ira Sachs,Screenplay,Writing
8060,Married Life,Jawal Nga,Producer,Production
15907,Duma,Doug Claybourne,Executive Producer,Production
15907,Duma,Karen Janszen,Writer,Writing
15907,Duma,Carroll Ballard,Director,Directing
15907,Duma,Mark St. Germain,Writer,Writing
15907,Duma,Carol Flint,Writer,Writing
15907,Duma,Carol Cawthra,Writer,Writing
15907,Duma,Carol Cawthra Hopcraft,Writer,Writing
15907,Duma,Xan Hopcraft,Writer,Writing
38448,Ondine,Neil Jordan,Director,Directing
38448,Ondine,Neil Jordan,Writer,Writing
38448,Ondine,Neil Jordan,Producer,Production
38448,Ondine,Ned Dowd,Executive Producer,Production
38448,Ondine,Kjartan Sveinsson,Original Music Composer,Sound
38448,Ondine,Ben Browning,Producer,Production
38448,Ondine,Morgan O'Sullivan,Executive Producer,Production
38448,Ondine,Peter Rawlinson,Executive Producer,Production
38448,Ondine,Michael Maher,Executive Producer,Production
38448,Ondine,James Flynn,Producer,Production
327,Brother,Joe Hisaishi,Original Music Composer,Sound
327,Brother,Jeremy Thomas,Producer,Production
327,Brother,Takeshi Kitano,Director,Directing
327,Brother,Takio Yoshida,Producer,Production
327,Brother,Peter Watson,Producer,Production
327,Brother,Ann Carli,Producer,Production
327,Brother,Masayuki Mori,Producer,Production
9260,Welcome to Collinwood,George Clooney,Executive Producer,Production
9260,Welcome to Collinwood,Steven Soderbergh,Producer,Production
9260,Welcome to Collinwood,Mark Mothersbaugh,Original Music Composer,Sound
9260,Welcome to Collinwood,Hunt Lowry,Executive Producer,Production
9260,Welcome to Collinwood,Anthony Russo,Screenplay,Writing
9260,Welcome to Collinwood,Anthony Russo,Director,Directing
9260,Welcome to Collinwood,Joe Russo,Screenplay,Writing
9260,Welcome to Collinwood,Joe Russo,Director,Directing
9260,Welcome to Collinwood,Ben Cosgrove,Executive Producer,Production
9260,Welcome to Collinwood,Hendrik Hey,Executive Producer,Production
9260,Welcome to Collinwood,Casey La Scala,Executive Producer,Production
9260,Welcome to Collinwood,Brian Oliver,Executive Producer,Production
61337,Critical Care,Sidney Lumet,Director,Directing
61337,Critical Care,Sidney Lumet,Producer,Production
61337,Critical Care,Steven Schwartz,Screenplay,Writing
61337,Critical Care,Steven Schwartz,Producer,Production
13079,The Life Before Her Eyes,Vadim Perelman,Director,Directing
13079,The Life Before Her Eyes,Emil Stern,Writer,Writing
13079,The Life Before Her Eyes,Laura Kasischke,Writer,Writing
89325,Darling Companion,Anthony Bregman,Producer,Production
89325,Darling Companion,Lawrence Kasdan,Director,Directing
89325,Darling Companion,Lawrence Kasdan,Producer,Production
89325,Darling Companion,Lawrence Kasdan,Writer,Writing
89325,Darling Companion,John J. Kelly,Executive Producer,Production
89325,Darling Companion,Meg Kasdan,Executive Producer,Production
89325,Darling Companion,Meg Kasdan,Writer,Writing
89325,Darling Companion,Stefanie Azpiazu,Producer,Production
89325,Darling Companion,Elizabeth Redleaf,Producer,Production
89325,Darling Companion,Christine K. Walker,Producer,Production
89325,Darling Companion,Andrew Peterson,Producer,Production
4170,Trade,Marco Kreuzpaintner,Director,Directing
4170,Trade,Roland Emmerich,Producer,Production
4170,Trade,José Rivera,Screenplay,Writing
4170,Trade,Rosilyn Heller,Producer,Production
41508,Fateless,Ennio Morricone,Original Music Composer,Sound
41508,Fateless,Lajos Koltai,Director,Directing
41508,Fateless,Imre Kertész,Writer,Writing
12479,Breakfast of Champions,Mark Isham,Original Music Composer,Sound
12479,Breakfast of Champions,David Willis,Producer,Production
12479,Breakfast of Champions,David Blocker,Producer,Production
12479,Breakfast of Champions,Alan Rudolph,Director,Directing
44555,"A Woman, a Gun and a Noodle Shop",Zhang Yimou,Director,Directing
44555,"A Woman, a Gun and a Noodle Shop",Jianquan Shi,Writer,Writing
44555,"A Woman, a Gun and a Noodle Shop",Jing Shang,Writer,Writing
10133,Cypher,Michael Andrews,Original Music Composer,Sound
10133,Cypher,Vincenzo Natali,Director,Directing
10133,Cypher,Hunt Lowry,Producer,Production
10133,Cypher,Casey La Scala,Producer,Production
10133,Cypher,E.K. Gaylord II,Executive Producer,Production
10133,Cypher,Brian King,Screenplay,Writing
10133,Cypher,Shebnem Askin,Executive Producer,Production
10133,Cypher,Paul Federbush,Producer,Production
10133,Cypher,Wendy Grean,Producer,Production
21345,City of Life and Death,Han Sanping,Producer,Production
21345,City of Life and Death,John Chong,Producer,Production
21345,City of Life and Death,Lu Chuan,Director,Directing
21345,City of Life and Death,Lu Chuan,Writer,Writing
21345,City of Life and Death,Tong Liu,Original Music Composer,Sound
21345,City of Life and Death,Hong Qin,Producer,Production
21345,City of Life and Death,Andy Zhang,Producer,Production
21345,City of Life and Death,Li Zhou,Producer,Production
173931,Legend of a Rabbit,Lijun Sun,Director,Directing
61984,Space Battleship Yamato,Takashi Yamazaki,Director,Directing
61984,Space Battleship Yamato,Toshiaki Nakazawa,Producer,Production
61984,Space Battleship Yamato,Toshiaki Nakazawa,Executive Producer,Production
61984,Space Battleship Yamato,Leiji Matsumoto,Writer,Writing
61984,Space Battleship Yamato,Kazuya Hamana,Executive Producer,Production
61984,Space Battleship Yamato,Shimako Sato,Writer,Writing
61984,Space Battleship Yamato,Naoki Satô,Original Music Composer,Sound
50601,5 Days of War,Renny Harlin,Director,Directing
50601,5 Days of War,Renny Harlin,Producer,Production
50601,5 Days of War,Mikko Alanne,Screenplay,Writing
50601,5 Days of War,Mirza Davitaia,Producer,Production
50601,5 Days of War,George Lascu,Producer,Production
50601,5 Days of War,Koba Nakopia,Producer,Production
26466,Triangle,Chris Brown,Producer,Production
26466,Triangle,Christopher Smith,Director,Directing
26466,Triangle,Christopher Smith,Writer,Writing
26466,Triangle,Jason Newmark,Producer,Production
26466,Triangle,Christian Henson,Original Music Composer,Sound
26466,Triangle,Julie Baines,Producer,Production
26466,Triangle,Mark Gooder,Executive Producer,Production
26466,Triangle,Steve Norris,Executive Producer,Production
26466,Triangle,Stefanie Huie,Executive Producer,Production
26466,Triangle,Jason Rosamond,Executive Producer,Production
345003,10 Days in a Madhouse,Martin Wiley,Producer,Production
345003,10 Days in a Madhouse,Strathford Hamilton,Executive Producer,Production
345003,10 Days in a Madhouse,Marcy Levitas Hamilton,Executive Producer,Production
345003,10 Days in a Madhouse,Timothy Hines,Director,Directing
345003,10 Days in a Madhouse,Timothy Hines,Writer,Writing
345003,10 Days in a Madhouse,Susan Goforth,Producer,Production
345003,10 Days in a Madhouse,Andrew Malcolm,Producer,Production
236751,Heaven is for Real,Sam Mercer,Executive Producer,Production
236751,Heaven is for Real,Randall Wallace,Director,Directing
236751,Heaven is for Real,Randall Wallace,Screenplay,Writing
236751,Heaven is for Real,Joe Roth,Producer,Production
236751,Heaven is for Real,Nick Glennie-Smith,Original Music Composer,Sound
236751,Heaven is for Real,Chris Parker,Screenplay,Writing
236751,Heaven is for Real,Sue Baden-Powell,Executive Producer,Production
236751,Heaven is for Real,T.D. Jakes,Producer,Production
236751,Heaven is for Real,Derrick Williams,Executive Producer,Production
107,Snatch,Steve Tisch,Executive Producer,Production
107,Snatch,John Murphy,Original Music Composer,Sound
107,Snatch,Guy Ritchie,Director,Directing
107,Snatch,Guy Ritchie,Writer,Writing
107,Snatch,Matthew Vaughn,Producer,Production
107,Snatch,Stephen Marks,Executive Producer,Production
107,Snatch,Peter Morton,Executive Producer,Production
107,Snatch,Trudie Styler,Executive Producer,Production
107,Snatch,Angad Paul,Executive Producer,Production
357837,Dancin' It's On,David Winters,Director,Directing
357837,Dancin' It's On,David A. Prior,Writer,Writing
8913,Pet Sematary,Stephen King,Screenplay,Writing
8913,Pet Sematary,Elliot Goldenthal,Original Music Composer,Sound
8913,Pet Sematary,Tim Zinnemann,Executive Producer,Production
8913,Pet Sematary,Richard P. Rubinstein,Producer,Production
8913,Pet Sematary,Mary Lambert,Director,Directing
13889,Madadayo,Akira Kurosawa,Director,Directing
13889,Madadayo,Akira Kurosawa,Writer,Writing
13889,Madadayo,Shinichirô Ikebe,Original Music Composer,Sound
18530,The Cry of the Owl,Jeff Danna,Original Music Composer,Sound
18530,The Cry of the Owl,Sytze van der Laan,Producer,Production
18530,The Cry of the Owl,Malte Grunert,Producer,Production
18530,The Cry of the Owl,Antoine de Clermont-Tonnerre,Producer,Production
18530,The Cry of the Owl,Jamie Thraves,Director,Directing
18530,The Cry of the Owl,Jamie Thraves,Writer,Writing
18530,The Cry of the Owl,Jennifer Kawaja,Producer,Production
18530,The Cry of the Owl,Julia Sereny,Producer,Production
358451,A Tale of Three Cities,Mabel Cheung,Director,Directing
358451,A Tale of Three Cities,Mabel Cheung,Writer,Writing
358451,A Tale of Three Cities,Alex Law,Writer,Writing
927,Gremlins,Steven Spielberg,Executive Producer,Production
927,Gremlins,Jerry Goldsmith,Original Music Composer,Sound
927,Gremlins,Joe Dante,Director,Directing
927,Gremlins,Chris Columbus,Screenplay,Writing
927,Gremlins,Michael Finnell,Producer,Production
927,Gremlins,Noel Regney,Original Music Composer,Sound
11,Star Wars,George Lucas,Director,Directing
11,Star Wars,George Lucas,Executive Producer,Production
11,Star Wars,George Lucas,Writer,Writing
11,Star Wars,Gary Kurtz,Producer,Production
11,Star Wars,Rick McCallum,Producer,Production
11,Star Wars,John Williams,Original Music Composer,Sound
291870,Dirty Grandpa,Michael Andrews,Original Music Composer,Sound
291870,Dirty Grandpa,Dan Mazer,Director,Directing
291870,Dirty Grandpa,Barry Josephson,Producer,Production
291870,Dirty Grandpa,Michael Simkin,Producer,Production
291870,Dirty Grandpa,John Phillips,Screenplay,Writing
291870,Dirty Grandpa,Jason Barrett,Producer,Production
291870,Dirty Grandpa,Bill Block,Producer,Production
907,Doctor Zhivago,Maurice Jarre,Original Music Composer,Sound
907,Doctor Zhivago,Carlo Ponti,Producer,Production
907,Doctor Zhivago,David Lean,Director,Directing
907,Doctor Zhivago,Robert Bolt,Screenplay,Writing
907,Doctor Zhivago,Arvid Griffen,Executive Producer,Production
206563,Trash,Stephen Daldry,Director,Directing
206563,Trash,Tim Bevan,Producer,Production
206563,Trash,Eric Fellner,Producer,Production
206563,Trash,Richard Curtis,Screenplay,Writing
206563,Trash,Bel Berlinck,Executive Producer,Production
206563,Trash,Antonio Pinto,Original Music Composer,Sound
206563,Trash,Kris Thykier,Producer,Production
11887,High School Musical 3: Senior Year,Peter Barsocchini,Writer,Writing
11887,High School Musical 3: Senior Year,Bill Borden,Producer,Production
11887,High School Musical 3: Senior Year,Kenny Ortega,Director,Directing
11887,High School Musical 3: Senior Year,Barry Rosenbush,Producer,Production
45317,The Fighter,Scott Silver,Screenplay,Writing
45317,The Fighter,Bob Weinstein,Executive Producer,Production
45317,The Fighter,Harvey Weinstein,Executive Producer,Production
45317,The Fighter,Darren Aronofsky,Executive Producer,Production
45317,The Fighter,Mark Wahlberg,Producer,Production
45317,The Fighter,David O. Russell,Director,Directing
45317,The Fighter,Michael Brook,Original Music Composer,Sound
45317,The Fighter,David Hoberman,Producer,Production
45317,The Fighter,Ryan Kavanaugh,Producer,Production
45317,The Fighter,Tucker Tooley,Executive Producer,Production
45317,The Fighter,Todd Lieberman,Producer,Production
45317,The Fighter,Dorothy Aufiero,Producer,Production
45317,The Fighter,Paul Tamasy,Screenplay,Writing
45317,The Fighter,Paul Tamasy,Producer,Production
45317,The Fighter,Eric Johnson,Screenplay,Writing
45317,The Fighter,Eric Johnson,Executive Producer,Production
45317,The Fighter,Keith Dorrington,Executive Producer,Production
45317,The Fighter,Leslie Varrelman,Executive Producer,Production
12094,Jackass Number Two,Spike Jonze,Producer,Production
12094,Jackass Number Two,Johnny Knoxville,Producer,Production
12094,Jackass Number Two,Van Toffler,Executive Producer,Production
12094,Jackass Number Two,Jeff Tremaine,Director,Directing
12094,Jackass Number Two,Jeff Tremaine,Producer,Production
12094,Jackass Number Two,Jeff Tremaine,Writer,Writing
12094,Jackass Number Two,Derek Freda,Executive Producer,Production
12094,Jackass Number Two,Trip Taylor,Executive Producer,Production
12094,Jackass Number Two,David Gale,Executive Producer,Production
10377,My Cousin Vinny,Randy Edelman,Original Music Composer,Sound
10377,My Cousin Vinny,Dale Launer,Screenplay,Writing
10377,My Cousin Vinny,Dale Launer,Producer,Production
10377,My Cousin Vinny,Paul Schiff,Producer,Production
10377,My Cousin Vinny,Jonathan Lynn,Director,Directing
249164,If I Stay,Denise Di Novi,Executive Producer,Production
249164,If I Stay,Brad Van Arragon,Executive Producer,Production
249164,If I Stay,Alison Greenspan,Producer,Production
249164,If I Stay,Heitor Pereira,Original Music Composer,Sound
249164,If I Stay,Shauna Cross,Screenplay,Writing
249164,If I Stay,R.J. Cutler,Director,Directing
249164,If I Stay,Gayle Forman,Executive Producer,Production
256092,Drive Hard,Chad Law,Writer,Writing
256092,Drive Hard,Evan Law,Writer,Writing
256092,Drive Hard,Pam Collis,Producer,Production
256092,Drive Hard,Brian Trenchard-Smith,Director,Directing
256092,Drive Hard,Bryce Jacobs,Original Music Composer,Sound
256092,Drive Hard,Brigitte Jean Allen,Writer,Writing
256092,Drive Hard,Paul O'Kane,Producer,Production
9942,Major League,James Newton Howard,Original Music Composer,Sound
9942,Major League,David S. Ward,Screenplay,Writing
9942,Major League,David S. Ward,Director,Directing
9942,Major League,Irby Smith,Producer,Production
9942,Major League,Mark Rosenberg,Executive Producer,Production
9942,Major League,Chris Chesser,Producer,Production
10748,St. Trinian's,Rupert Everett,Executive Producer,Production
10748,St. Trinian's,Barnaby Thompson,Director,Directing
10748,St. Trinian's,Barnaby Thompson,Executive Producer,Production
10748,St. Trinian's,Piers Ashworth,Screenplay,Writing
10748,St. Trinian's,Nick Moorcroft,Screenplay,Writing
10748,St. Trinian's,Nigel Green,Executive Producer,Production
10748,St. Trinian's,Oliver Parker,Director,Directing
10748,St. Trinian's,Oliver Parker,Executive Producer,Production
10748,St. Trinian's,James Spring,Executive Producer,Production
1817,Phone Booth,Harry Gregson-Williams,Original Music Composer,Sound
1817,Phone Booth,Joel Schumacher,Director,Directing
1817,Phone Booth,David Zucker,Producer,Production
